,VPN,Date,Depart,Arrivé,Prix,Temps de vol,Heure de départ,Heure d'arrivé,Nombre d'escales,Compagnies
7197,Qatar,2023-02-27,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 249 €,23h 20m,12:30,21:50,1 escale,Thai Airways
7198,Qatar,2023-02-27,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",941 €,31h 0m,17:55,10:55,2 escales,Plusieurs compagnies
7199,Qatar,2023-02-27,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",925 €,31h 40m,17:15,10:55,2 escales,Plusieurs compagnies
7200,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",587 €,15h 30m,19:45,19:15,1 escale,LOT Polish Airlines
7201,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",797 €,17h 35m,11:20,12:55,1 escale,Eva Air
7202,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",739 €,19h 20m,12:15,15:35,1 escale,Cathay Pacific
7203,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",850 €,16h 55m,12:15,13:10,1 escale,Cathay Pacific
7204,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",589 €,24h 25m,10:50,19:15,1 escale,LOT Polish Airlines
7205,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",662 €,22h 0m,07:30,13:30,2 escales,China Airlines
7206,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",749 €,19h 45m,15:30,19:15,2 escales,Plusieurs compagnies
7207,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",839 €,19h 0m,16:15,19:15,2 escales,Plusieurs compagnies
7208,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",672 €,24h 5m,13:15,21:20,3 escales,Plusieurs compagnies
7209,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",662 €,25h 5m,07:30,16:35,2 escales,China Airlines
7210,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",855 €,19h 40m,15:35,19:15,2 escales,Plusieurs compagnies
7211,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",839 €,20h 10m,15:05,19:15,2 escales,Plusieurs compagnies
7212,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",675 €,25h 40m,09:35,19:15,2 escales,Plusieurs compagnies
7213,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",672 €,25h 50m,11:30,21:20,3 escales,Plusieurs compagnies
7214,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",753 €,23h 5m,08:30,15:35,2 escales,Plusieurs compagnies
7215,Bangladesh,2023-02-28,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",96 €,5h 15m,13:45,18:00,1 escale,Plusieurs compagnies
7216,Bangladesh,2023-02-28,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",109 €,6h 15m,13:45,19:00,1 escale,Plusieurs compagnies
7217,Bangladesh,2023-02-28,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",112 €,6h 15m,13:45,19:00,1 escale,Plusieurs compagnies
7218,Bangladesh,2023-02-28,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",133 €,6h 15m,13:45,19:00,1 escale,Iberia
7219,Bangladesh,2023-02-28,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",139 €,6h 15m,15:55,21:10,1 escale,Plusieurs compagnies
7220,Bangladesh,2023-02-28,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",165 €,5h 25m,14:50,19:15,1 escale,Plusieurs compagnies
7221,Bangladesh,2023-02-28,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",166 €,6h 15m,15:55,21:10,1 escale,Plusieurs compagnies
7222,Bangladesh,2023-02-28,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",166 €,6h 15m,13:45,19:00,1 escale,Plusieurs compagnies
7223,Bangladesh,2023-02-28,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",166 €,6h 45m,16:45,22:30,1 escale,Plusieurs compagnies
7224,Bangladesh,2023-02-28,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",166 €,6h 45m,17:00,22:45,1 escale,Plusieurs compagnies
7225,Bangladesh,2023-02-28,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",191 €,6h 10m,14:10,19:20,1 escale,Plusieurs compagnies
7226,Bangladesh,2023-02-28,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",222 €,5h 45m,11:00,15:45,1 escale,Plusieurs compagnies
7227,Bangladesh,2023-02-28,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",202 €,6h 20m,11:20,16:40,1 escale,Plusieurs compagnies
7228,Bangladesh,2023-02-28,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",194 €,6h 45m,17:00,22:45,1 escale,Plusieurs compagnies
7229,Bangladesh,2023-02-28,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",165 €,8h 40m,11:15,18:55,1 escale,Plusieurs compagnies
7230,Bangladesh,2023-02-28,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",460 €,13h 25m,22:40,13:05,1 escale,Ethiopian Airlines
7231,Bangladesh,2023-02-28,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",465 €,13h 55m,19:40,10:35,1 escale,Turkish Airlines
7232,Bangladesh,2023-02-28,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",300 €,21h 40m,09:20,08:00,1 escale,Etihad Airways
7233,Bangladesh,2023-02-28,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",409 €,16h 30m,13:05,06:35,1 escale,Egyptair
7234,Bangladesh,2023-02-28,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",434 €,16h 30m,13:05,06:35,1 escale,Plusieurs compagnies
7235,Bangladesh,2023-02-28,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",561 €,13h 15m,20:05,10:20,1 escale,Swiss
7236,Bangladesh,2023-02-28,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",576 €,14h 15m,17:40,08:55,1 escale,Air France
7237,Bangladesh,2023-02-28,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",514 €,16h 30m,13:05,06:35,1 escale,Plusieurs compagnies
7238,Bangladesh,2023-02-28,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",465 €,18h 45m,14:50,10:35,1 escale,Turkish Airlines
7239,Bangladesh,2023-02-28,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",414 €,21h 5m,12:50,10:55,2 escales,Plusieurs compagnies
7240,Bangladesh,2023-02-28,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",576 €,15h 10m,16:45,08:55,1 escale,Air France
7241,Bangladesh,2023-02-28,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",536 €,17h 0m,15:40,09:40,1 escale,Qatar Airways
7242,Bangladesh,2023-02-28,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",483 €,19h 0m,10:35,06:35,2 escales,Plusieurs compagnies
7243,Bangladesh,2023-02-28,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",554 €,16h 40m,15:15,08:55,1 escale,Plusieurs compagnies
7244,Bangladesh,2023-02-28,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",536 €,17h 15m,09:45,04:00,1 escale,Qatar Airways
7245,Bangladesh,2023-02-28,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",101 €,2h 0m,07:25,08:25,Direct,Air Baltic
7246,Bangladesh,2023-02-28,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",53 €,5h 20m,07:05,11:25,1 escale,Plusieurs compagnies
7247,Bangladesh,2023-02-28,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",71 €,6h 5m,07:10,12:15,1 escale,Plusieurs compagnies
7248,Bangladesh,2023-02-28,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",39 €,14h 20m,22:10,11:30,1 escale,Ryanair
7249,Bangladesh,2023-02-28,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",109 €,5h 20m,07:05,11:25,1 escale,Plusieurs compagnies
7250,Bangladesh,2023-02-28,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",73 €,9h 0m,13:50,21:50,1 escale,Plusieurs compagnies
7251,Bangladesh,2023-02-28,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",55 €,12h 10m,11:40,22:50,1 escale,Ryanair
7252,Bangladesh,2023-02-28,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",121 €,6h 40m,13:50,19:30,2 escales,Plusieurs compagnies
7253,Bangladesh,2023-02-28,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",57 €,14h 35m,22:10,11:45,1 escale,Plusieurs compagnies
7254,Bangladesh,2023-02-28,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",278 €,3h 25m,13:50,16:15,1 escale,LOT Polish Airlines
7255,Bangladesh,2023-02-28,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",70 €,13h 40m,09:30,22:10,1 escale,Ryanair
7256,Bangladesh,2023-02-28,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",157 €,6h 5m,07:10,12:15,1 escale,Plusieurs compagnies
7257,Bangladesh,2023-02-28,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",186 €,5h 15m,15:00,19:15,1 escale,Lufthansa
7258,Bangladesh,2023-02-28,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",132 €,7h 25m,13:50,20:15,1 escale,Plusieurs compagnies
7259,Bangladesh,2023-02-28,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",115 €,8h 45m,13:50,21:35,2 escales,Plusieurs compagnies
7260,Bangladesh,2023-02-28,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",238 €,5h 10m,17:05,01:45,Direct,Air India
7261,Bangladesh,2023-02-28,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",138 €,9h 30m,13:40,02:40,1 escale,Etihad Airways
7262,Bangladesh,2023-02-28,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",273 €,5h 10m,17:05,01:45,Direct,Egyptair
7263,Bangladesh,2023-02-28,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",175 €,9h 25m,19:45,08:40,1 escale,Saudia
7264,Bangladesh,2023-02-28,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",158 €,11h 30m,13:55,04:55,1 escale,Gulf Air
7265,Bangladesh,2023-02-28,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",223 €,8h 25m,15:10,03:05,1 escale,Flynas
7266,Bangladesh,2023-02-28,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",236 €,8h 5m,01:45,13:20,1 escale,Plusieurs compagnies
7267,Bangladesh,2023-02-28,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",226 €,8h 50m,01:45,14:05,1 escale,Plusieurs compagnies
7268,Bangladesh,2023-02-28,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",255 €,8h 25m,17:35,05:30,1 escale,Plusieurs compagnies
7269,Bangladesh,2023-02-28,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",213 €,10h 10m,13:25,03:05,1 escale,Flynas
7270,Bangladesh,2023-02-28,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",260 €,8h 25m,18:45,06:40,1 escale,Oman Air
7271,Bangladesh,2023-02-28,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",175 €,12h 50m,16:20,08:40,1 escale,Saudia
7272,Bangladesh,2023-02-28,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",218 €,10h 20m,23:30,13:20,1 escale,Plusieurs compagnies
7273,Bangladesh,2023-02-28,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",264 €,8h 40m,16:05,04:15,1 escale,Air Arabia
7274,Bangladesh,2023-02-28,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",274 €,8h 25m,17:35,05:30,1 escale,Plusieurs compagnies
7275,Bangladesh,2023-02-28,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",30 €,3h 5m,07:15,09:20,Direct,Ryanair
7276,Bangladesh,2023-02-28,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",47 €,3h 4m,21:55,23:59,Direct,Iberia Express
7277,Bangladesh,2023-02-28,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",53 €,3h 4m,21:55,23:59,Direct,Iberia
7278,Bangladesh,2023-02-28,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",52 €,3h 10m,11:40,13:50,Direct,Iberia Express
7279,Bangladesh,2023-02-28,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",56 €,3h 10m,11:40,13:50,Direct,Iberia
7280,Bangladesh,2023-02-28,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",34 €,6h 0m,13:10,18:10,1 escale,Ryanair
7281,Bangladesh,2023-02-28,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",163 €,3h 4m,21:55,23:59,Direct,Vueling
7282,Bangladesh,2023-02-28,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",163 €,3h 10m,11:40,13:50,Direct,Vueling
7283,Bangladesh,2023-02-28,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",85 €,6h 45m,17:15,23:00,1 escale,Plusieurs compagnies
7284,Bangladesh,2023-02-28,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",94 €,6h 15m,13:45,19:00,1 escale,Plusieurs compagnies
7285,Bangladesh,2023-02-28,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",55 €,11h 10m,06:10,16:20,1 escale,Ryanair
7286,Bangladesh,2023-02-28,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",55 €,11h 30m,07:35,18:05,1 escale,Plusieurs compagnies
7287,Bangladesh,2023-02-28,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",55 €,12h 55m,06:10,18:05,1 escale,Ryanair
7288,Bangladesh,2023-02-28,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",38 €,19h 0m,22:10,16:10,1 escale,easyJet
7289,Bangladesh,2023-02-28,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",90 €,8h 35m,07:05,14:40,1 escale,Plusieurs compagnies
7290,Bangladesh,2023-02-28,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",93 €,6h 18m,12:00,15:18,Direct,JetBlue
7291,Bangladesh,2023-02-28,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",93 €,6h 19m,05:45,09:04,Direct,JetBlue
7292,Bangladesh,2023-02-28,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",93 €,6h 24m,07:00,10:24,Direct,JetBlue
7293,Bangladesh,2023-02-28,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",93 €,6h 26m,22:15,01:41,Direct,JetBlue
7294,Bangladesh,2023-02-28,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",93 €,6h 28m,09:45,13:13,Direct,JetBlue
7295,Bangladesh,2023-02-28,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",93 €,6h 28m,15:59,19:27,Direct,JetBlue
7296,Bangladesh,2023-02-28,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",93 €,6h 29m,08:50,12:19,Direct,JetBlue
7297,Bangladesh,2023-02-28,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",93 €,6h 30m,21:15,00:45,Direct,JetBlue
7298,Bangladesh,2023-02-28,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",93 €,6h 30m,17:29,20:59,Direct,JetBlue
7299,Bangladesh,2023-02-28,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",93 €,6h 30m,20:10,23:40,Direct,JetBlue
7300,Bangladesh,2023-02-28,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 27m,07:30,10:57,Direct,American Airlines
7301,Bangladesh,2023-02-28,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 28m,19:35,23:03,Direct,American Airlines
7302,Bangladesh,2023-02-28,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 30m,06:00,09:30,Direct,American Airlines
7303,Bangladesh,2023-02-28,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 34m,20:35,00:09,Direct,American Airlines
7304,Bangladesh,2023-02-28,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",110 €,6h 36m,16:00,19:36,Direct,American Airlines
7305,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",764 €,26h 15m,07:30,19:45,2 escales,China Airlines
7306,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 136 €,21h 15m,10:40,17:55,1 escale,Singapore Airlines
7307,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",841 €,30h 0m,18:55,10:55,2 escales,Plusieurs compagnies
7308,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",970 €,26h 20m,07:25,19:45,2 escales,Plusieurs compagnies
7309,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",841 €,31h 40m,17:15,10:55,2 escales,Plusieurs compagnies
7310,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",950 €,28h 20m,20:35,10:55,3 escales,Plusieurs compagnies
7311,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 024 €,26h 35m,07:10,19:45,2 escales,Plusieurs compagnies
7312,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 238 €,22h 5m,14:25,22:30,1 escale,Emirates
7313,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 130 €,24h 20m,08:25,18:45,1 escale,Qatar Airways
7314,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 246 €,22h 5m,14:25,22:30,1 escale,Qantas Airways
7315,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 255 €,22h 5m,14:25,22:30,1 escale,Plusieurs compagnies
7316,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",841 €,33h 25m,15:30,10:55,2 escales,Plusieurs compagnies
7317,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 238 €,23h 25m,21:35,07:00,1 escale,Emirates
7318,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 246 €,23h 25m,21:35,07:00,1 escale,Qantas Airways
7319,Bangladesh,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 261 €,23h 20m,12:30,21:50,1 escale,Thai Airways
7320,Cambodge,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",589 €,15h 30m,19:45,19:15,1 escale,LOT Polish Airlines
7321,Cambodge,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",793 €,17h 35m,11:20,12:55,1 escale,Eva Air
7322,Cambodge,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",735 €,19h 20m,12:15,15:35,1 escale,Cathay Pacific
7323,Cambodge,2023-02-28,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",846 €,16h 55m,12:15,13:10,1 escale,Cathay Pacific
